DATE,CODE,RAW DATE,DAY,MONTH,YEAR,VALUE (R$)
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3141.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3098.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,6141.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2075.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2101.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3026.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2807.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2037.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2671.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3633.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3525.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2178.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2478.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3745.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3199.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3356.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3744.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2516.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2309.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3646.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3861.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2655.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2236.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2793.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3091.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2227.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2204.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,6133.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3144.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3137.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,1688.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3159.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3289.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,3239.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2255.0
2014-01-01,PNADCT_RRETUF,2014-01-01T00:00:00-02:00,1,1,2014,2233.0
